924.3551086920058,957.1497450034423
973.2529024815626,855.5056653296785
992.5950548707427,832.5107367810917
1004.709004704714,765.6208333268913
950.4534384953138,766.092695546164
997.9178986599165,812.6765471718415
985.2699141823714,817.5387665163477
982.721267448919,892.9222192544798
1082.951438519403,846.7790557969738
1085.335431827411,833.9630900537851
1112.729692049083,915.5348599430837
1122.508719610026,916.4980658230626
1149.675197056883,931.1050844739777
1173.966186384622,915.3012916101852
1181.016999970843,952.1589262796368
1077.282100622578,976.1940306290802
1025.622382983888,1008.432054550073
972.2523144983351,892.438387777268
951.0080530758488,922.585735070849
966.3934389673851,952.0125877279902
927.9916120484667,952.7390252195335
959.4354978835203,942.1897357788966
946.7151199704516,984.2352235237381
971.9184673595415,990.3189538911719
989.0954133227348,955.5424901864282
1071.008207062272,977.890189724016
1044.38280337735,1057.007677485632
1053.584117416144,1095.220077351463
1060.971489591626,1097.385394096327
1028.333874764371,1091.11066305018
1024.508200673433,1089.540500271221
1042.033715409003,1036.730171569982
1045.665717774943,1002.082314072533
1045.796929147848,1001.913697365986
1069.918213896838,1002.611923401152
1031.759088204999,957.8394311210985
1032.373917269271,947.8271621873105
1024.517407854568,914.9519593242326
1000.009399317248,963.6725342030124
1019.912881886584,966.9089522038031
1019.520110987422,949.4319758445922
1022.223164367865,948.3329245226822
1006.348035260439,941.1646446470849
999.1836181548889,960.7169850601892
1056.929953737666,946.6466516523514
1097.692777668227,944.9733125351112
1107.281667056589,973.7873638493999
1074.371192098964,984.895624600012
1087.219553124718,964.1540289950287
1138.042062089339,951.5702218797232
1146.706146416891,995.6863551602351
1182.447200258717,997.0564302514396
1182.155823209458,987.9587888518291
1196.155904110785,974.4256343771101
1228.660774664896,969.2080806497581
1252.140313982451,974.1733060485504
1241.607358317937,975.0872568002281
1286.089600482363,962.1681899048782
1280.755868795701,964.0566598178608
1245.593839826298,964.9565270541802
1239.493372946366,1002.54607058521
1256.99396754899,981.929187542164
1257.524647758153,944.588157402735
1287.358326797357,936.455473538836
1302.050780730267,936.6922619594044
1306.941211458502,944.8162231677398
1238.526570622538,929.9735793338112
1255.297033392505,967.5319630072768
1320.27643172359,974.4469817299577
1309.455995350652,1003.295214768015
1311.335253742269,1023.307605007454
1272.69383755224,1045.700206014449
1294.564063718545,1083.560283708061
1295.966948223777,1096.683732451512
1270.14583964701,1079.624585031956
1257.348229122825,1097.040814901557
1250.83461533923,1086.511129693764
1269.153255112522,1086.595204700346
1275.704412859057,1070.805101164704
1267.458448926545,1069.675576587582
1240.596401429212,1074.549333407669
1241.257452624772,1074.750426135591
1258.552832359532,1066.446229447668
1283.79735868692,1011.312085244129
1285.096851906666,1042.11927057109
1312.18089484988,1042.11927057109
1304.571921320901,1033.211484657774
1307.910767409759,1027.479725203576
1309.157270993557,1040.729147555768
1284.171267721466,1071.193844951857
1210.314904062254,1070.757529328475
1210.384148514664,1076.266567106251
1168.179331505067,1065.721136019108
1157.825309908521,1080.384027450665
1163.489643164181,1088.475594466879
1166.817819363146,1079.621030283986
1146.367118053754,1079.226660022459
1084.473605233473,1078.730160171227
1084.689021572291,1076.992043994077
1086.237044471603,1039.311969506091
1080.881186830868,1075.352953796691
1136.212942843362,1076.295017145184
1143.416511606335,1077.191709235971
1142.400388013056,1069.127141111886
1137.398678247716,1064.810699222877
1165.921095384673,1051.295038559101
1166.888495394425,1049.888561435394
1212.025511196506,998.6731269017247
1235.017200033863,998.5632578771965
1249.68616422775,1040.450114074426
1235.053060220141,1039.989071086665
1234.02908885689,1017.358991611016
1233.20926431314,1017.46082601252
1244.549808522542,1015.392154024891
1239.381879741348,1007.808245866693
1214.073162421089,1010.622591389319
1187.49182530385,973.3646793087853
1171.99820371134,974.0209483233509
1170.852276757175,999.7575914732987
1171.638073930052,1021.275259945939
1171.544163126855,1073.489251303259
1181.463033358932,1085.041605888887
1181.170626882774,1105.688208888882
1213.818339241175,1086.055699446232
1212.82927067328,1086.167517346593
1214.563246863771,1088.341927915203
1196.986322205353,1186.989588356855
1198.144479605103,1189.253827100239
1194.720586439503,1155.421680619381
1181.90696022137,1143.934726193384
1168.192633648167,1148.759391116735
1144.506978215052,1142.554037713159
1145.505061286622,1166.125828632097
1111.610756088996,1164.303007550678
1113.554373097307,1164.295353905202
1124.297063060209,1164.246124341112
1123.7987578113,1234.788672300884
1121.711568209126,1265.072360748504
1124.466380086738,1200.220290403982
