,x,y,angle,dist,drift,xp,yp,x_drift,y_drift
368,90,129,78.690067526,5.09901951359,5.0,94,132,4.0,3.0
369,92,138,77.4711922908,9.21954445729,4.12310562562,91,134,-1.0,-4.0
370,93,142,75.9637565321,4.12310562562,5.09901951359,94,147,1.0,5.0
371,96,150,69.4439547804,8.54400374532,4.472135955,94,146,-2.0,-4.0
372,96,156,90.0,6.0,3.60555127546,99,158,3.0,2.0
373,96,164,90.0,8.0,2.0,96,162,0.0,-2.0
374,98,173,77.4711922908,9.21954445729,2.2360679775,96,172,-2.0,-1.0
375,98,180,90.0,7.0,2.82842712475,100,182,2.0,2.0
376,101,192,75.9637565321,12.3693168769,5.83095189485,98,187,-3.0,-5.0
377,105,196,45.0,5.65685424949,8.0622577483,104,204,-1.0,8.0
378,106,203,81.8698976458,7.07106781187,4.24264068712,109,200,3.0,-3.0
379,110,211,63.4349488229,8.94427191,3.16227766017,107,210,-3.0,-1.0
380,111,222,84.8055710923,11.0453610172,4.24264068712,114,219,3.0,-3.0
381,114,227,59.0362434679,5.83095189485,6.32455532034,112,233,-2.0,6.0
382,118,235,63.4349488229,8.94427191,3.16227766017,117,232,-1.0,-3.0
383,122,241,56.309932474,7.21110255093,2.0,122,243,0.0,2.0
384,126,250,66.0375110254,9.8488578018,3.0,126,247,0.0,-3.0
385,129,254,53.1301023542,5.0,5.09901951359,130,259,1.0,5.0
386,133,258,45.0,5.65685424949,1.0,132,258,-1.0,0.0
387,136,262,53.1301023542,5.0,1.0,137,262,1.0,0.0
388,142,268,45.0,8.48528137424,3.60555127546,139,266,-3.0,-2.0
389,149,275,45.0,9.89949493661,1.41421356237,148,274,-1.0,-1.0
390,152,278,45.0,4.24264068712,5.65685424949,156,282,4.0,4.0
391,160,283,32.0053832081,9.43398113206,5.38516480713,155,281,-5.0,-2.0
392,166,289,45.0,8.48528137424,2.2360679775,168,288,2.0,-1.0
393,173,293,29.7448812969,8.0622577483,2.2360679775,172,295,-1.0,2.0
394,179,298,39.8055710923,7.81024967591,1.41421356237,180,297,1.0,-1.0
395,186,304,40.601294645,9.21954445729,1.41421356237,185,303,-1.0,-1.0
396,193,308,29.7448812969,8.0622577483,2.0,193,310,0.0,2.0
397,201,314,36.8698976458,10.0,2.2360679775,200,312,-1.0,-2.0
398,200,304,-95.7105931375,10.0498756211,18.3575597507,209,320,9.0,16.0
399,202,302,-45.0,2.82842712475,8.54400374532,199,294,-3.0,-8.0
400,204,301,-26.5650511771,2.2360679775,1.0,204,300,0.0,-1.0
401,214,297,-21.8014094864,10.7703296143,8.54400374532,206,300,-8.0,3.0
402,218,293,-45.0,5.65685424949,6.0,224,293,6.0,0.0
403,219,292,-45.0,1.41421356237,4.24264068712,222,289,3.0,-3.0
404,226,288,-29.7448812969,8.0622577483,6.7082039325,220,291,-6.0,3.0
405,234,288,0.0,8.0,4.12310562562,233,284,-1.0,-4.0
406,237,284,-53.1301023542,5.0,6.40312423743,242,288,5.0,4.0
407,244,281,-23.1985905136,7.61577310586,4.12310562562,240,280,-4.0,-1.0
408,250,281,0.0,6.0,3.16227766017,251,278,1.0,-3.0
409,264,279,-8.13010235416,14.1421356237,8.24621125124,256,281,-8.0,2.0
410,268,276,-36.8698976458,5.0,10.0498756211,278,277,10.0,1.0
411,278,275,-5.7105931375,10.0498756211,6.32455532034,272,273,-6.0,-2.0
412,286,275,0.0,8.0,2.2360679775,288,274,2.0,-1.0
413,286,273,-90.0,2.0,8.24621125124,294,275,8.0,2.0
414,296,271,-11.309932474,10.1980390272,10.0,286,271,-10.0,0.0
415,307,270,-5.19442890773,11.0453610172,1.41421356237,306,269,-1.0,-1.0
416,315,271,7.1250163489,8.0622577483,3.60555127546,318,269,3.0,-2.0
417,323,271,0.0,8.0,1.0,323,272,0.0,1.0
418,329,276,39.8055710923,7.81024967591,5.38516480713,331,271,2.0,-5.0
419,335,281,39.8055710923,7.81024967591,0.0,335,281,0.0,0.0
420,340,283,21.8014094864,5.38516480713,3.16227766017,341,286,1.0,3.0
421,344,285,26.5650511771,4.472135955,1.0,345,285,1.0,0.0
422,351,290,35.537677792,8.60232526704,4.24264068712,348,287,-3.0,-3.0
423,356,297,54.462322208,8.60232526704,2.82842712475,358,295,2.0,-2.0
424,363,305,48.8140748343,10.6301458127,2.2360679775,361,304,-2.0,-1.0
425,366,309,53.1301023542,5.0,5.65685424949,370,313,4.0,4.0
426,370,307,-26.5650511771,4.472135955,6.0827625303,369,313,-1.0,6.0
427,374,311,45.0,5.65685424949,6.0,374,305,0.0,-6.0
428,374,304,-90.0,7.0,11.7046999107,378,315,4.0,11.0
429,378,302,-26.5650511771,4.472135955,6.40312423743,374,297,-4.0,-5.0
430,380,298,-63.4349488229,4.472135955,2.82842712475,382,300,2.0,2.0
431,387,294,-29.7448812969,8.0622577483,5.0,382,294,-5.0,0.0
432,389,299,68.1985905136,5.38516480713,10.295630141,394,290,5.0,-9.0
433,397,303,26.5650511771,8.94427191,6.0827625303,391,304,-6.0,1.0
434,402,303,0.0,5.0,5.0,405,307,3.0,4.0
435,408,305,18.4349488229,6.32455532034,2.2360679775,407,303,-1.0,-2.0
436,415,306,8.13010235416,7.07106781187,1.41421356237,414,307,-1.0,1.0
437,418,308,33.690067526,3.60555127546,4.12310562562,422,307,4.0,-1.0
438,430,310,9.46232220803,12.1655250606,9.0,421,310,-9.0,0.0
439,434,311,14.0362434679,4.12310562562,8.0622577483,442,312,8.0,1.0
440,444,313,11.309932474,10.1980390272,6.0827625303,438,312,-6.0,-1.0
441,445,315,63.4349488229,2.2360679775,9.0,454,315,9.0,0.0
442,453,316,7.1250163489,8.0622577483,7.07106781187,446,317,-7.0,1.0
443,461,318,14.0362434679,8.24621125124,1.0,461,317,0.0,-1.0
444,473,317,-4.76364169073,12.0415945788,5.0,469,320,-4.0,3.0
445,482,319,12.5288077092,9.21954445729,4.24264068712,485,316,3.0,-3.0
446,489,318,-8.13010235416,7.07106781187,3.60555127546,491,321,2.0,3.0
447,492,319,18.4349488229,3.16227766017,4.472135955,496,317,4.0,-2.0
448,495,321,33.690067526,3.60555127546,1.0,495,320,0.0,-1.0
449,504,319,-12.5288077092,9.21954445729,7.21110255093,498,323,-6.0,4.0
450,506,318,-26.5650511771,2.2360679775,7.07106781187,513,317,7.0,-1.0
451,514,316,-14.0362434679,8.24621125124,6.0827625303,508,317,-6.0,1.0
452,522,313,-20.5560452196,8.54400374532,1.0,522,314,0.0,1.0
453,531,308,-29.0546040991,10.295630141,2.2360679775,530,310,-1.0,2.0
454,535,306,-26.5650511771,4.472135955,5.83095189485,540,303,5.0,-3.0
455,547,303,-14.0362434679,12.3693168769,8.0622577483,539,304,-8.0,1.0
456,553,302,-9.46232220803,6.0827625303,6.32455532034,559,300,6.0,-2.0
457,547,305,153.434948823,6.7082039325,12.6491106407,559,301,12.0,-4.0
458,549,305,0.0,2.0,8.54400374532,541,308,-8.0,3.0
459,549,306,90.0,1.0,2.2360679775,551,305,2.0,-1.0
460,553,303,-36.8698976458,5.0,5.65685424949,549,307,-4.0,4.0
461,554,302,-45.0,1.41421356237,3.60555127546,557,300,3.0,-2.0
462,554,300,-90.0,2.0,1.41421356237,555,301,1.0,1.0
463,556,295,-68.1985905136,5.38516480713,3.60555127546,554,298,-2.0,3.0
464,555,288,-98.1301023542,7.07106781187,3.60555127546,558,290,3.0,2.0
465,558,281,-66.8014094864,7.61577310586,4.0,554,281,-4.0,0.0
466,555,280,-161.565051177,3.16227766017,8.48528137424,561,274,6.0,-6.0
467,555,270,-90.0,10.0,9.48683298051,552,279,-3.0,9.0
468,555,265,-90.0,5.0,5.0,555,260,0.0,-5.0
469,551,256,-113.962488975,9.8488578018,5.65685424949,555,260,4.0,4.0
470,552,254,-63.4349488229,2.2360679775,8.60232526704,547,247,-5.0,-7.0
471,548,241,-107.102728969,13.6014705087,12.0830459736,553,252,5.0,11.0
472,547,235,-99.462322208,6.0827625303,7.61577310586,544,228,-3.0,-7.0
473,542,228,-125.537677792,8.60232526704,4.12310562562,546,229,4.0,1.0
474,541,224,-104.036243468,4.12310562562,5.0,537,221,-4.0,-3.0
475,541,216,-90.0,8.0,4.12310562562,540,220,-1.0,4.0
476,533,203,-121.607502246,15.2643375225,9.43398113206,541,208,8.0,5.0
477,529,195,-116.565051177,8.94427191,6.40312423743,525,190,-4.0,-5.0
478,528,196,135.0,1.41421356237,9.48683298051,525,187,-3.0,-9.0
479,523,188,-122.005383208,9.43398113206,9.8488578018,527,197,4.0,9.0
480,522,183,-101.309932474,5.09901951359,5.0,518,180,-4.0,-3.0
481,518,177,-123.690067526,7.21110255093,3.16227766017,521,178,3.0,1.0
482,514,171,-123.690067526,7.21110255093,0.0,514,171,0.0,0.0
483,507,163,-131.185925166,10.6301458127,3.60555127546,510,165,3.0,2.0
484,498,156,-142.125016349,11.401754251,2.2360679775,500,155,2.0,-1.0
485,494,152,-135.0,5.65685424949,5.83095189485,489,149,-5.0,-3.0
486,490,148,-135.0,5.65685424949,0.0,490,148,0.0,0.0
487,480,141,-145.007979801,12.2065556157,6.7082039325,486,144,6.0,3.0
488,474,134,-130.601294645,9.21954445729,4.0,470,134,-4.0,0.0
489,471,132,-146.309932474,3.60555127546,5.83095189485,468,127,-3.0,-5.0
490,467,128,-135.0,5.65685424949,2.2360679775,468,130,1.0,2.0
491,463,123,-128.659808254,6.40312423743,1.0,463,124,0.0,1.0
492,456,119,-150.255118703,8.0622577483,3.16227766017,459,118,3.0,-1.0
493,447,113,-146.309932474,10.8166538264,2.82842712475,449,115,2.0,2.0
494,445,110,-123.690067526,3.60555127546,7.61577310586,438,107,-7.0,-3.0
495,441,106,-135.0,5.65685424949,2.2360679775,443,107,2.0,1.0
496,436,103,-149.036243468,5.83095189485,1.41421356237,437,102,1.0,-1.0
497,427,98,-150.945395901,10.295630141,4.472135955,431,100,4.0,2.0
498,422,96,-158.198590514,5.38516480713,5.0,418,93,-4.0,-3.0
499,414,93,-159.44395478,8.54400374532,3.16227766017,417,94,3.0,1.0
500,412,89,-116.565051177,4.472135955,6.0827625303,406,90,-6.0,1.0
501,406,86,-153.434948823,6.7082039325,4.12310562562,410,85,4.0,-1.0
502,400,79,-130.601294645,9.21954445729,4.0,400,83,0.0,4.0
503,394,77,-161.565051177,6.32455532034,5.0,394,72,0.0,-5.0
504,390,75,-153.434948823,4.472135955,2.0,388,75,-2.0,0.0
505,383,70,-144.462322208,8.60232526704,4.24264068712,386,73,3.0,3.0
506,377,64,-135.0,8.48528137424,1.41421356237,376,65,-1.0,1.0
507,374,62,-146.309932474,3.60555127546,5.0,371,58,-3.0,-4.0
508,369,57,-135.0,7.07106781187,3.60555127546,371,60,2.0,3.0
509,364,52,-135.0,7.07106781187,0.0,364,52,0.0,0.0
510,358,46,-135.0,8.48528137424,1.41421356237,359,47,1.0,1.0
511,356,49,123.690067526,3.60555127546,9.8488578018,352,40,-4.0,-9.0
512,356,50,90.0,1.0,2.82842712475,354,52,-2.0,2.0
513,353,53,135.0,4.24264068712,3.60555127546,356,51,3.0,-2.0
514,354,59,80.537677792,6.0827625303,5.0,350,56,-4.0,-3.0
515,350,61,153.434948823,4.472135955,6.40312423743,355,65,5.0,4.0
516,346,57,-135.0,5.65685424949,6.0,346,63,0.0,6.0
517,344,57,180.0,2.0,4.472135955,342,53,-2.0,-4.0
518,342,56,-153.434948823,2.2360679775,1.0,342,57,0.0,1.0
519,338,52,-135.0,5.65685424949,3.60555127546,340,55,2.0,3.0
520,333,48,-141.340191746,6.40312423743,1.0,334,48,1.0,0.0
521,333,52,90.0,4.0,9.43398113206,328,44,-5.0,-8.0
522,330,54,146.309932474,3.60555127546,3.60555127546,333,56,3.0,2.0
523,330,58,90.0,4.0,3.60555127546,327,56,-3.0,-2.0
524,328,57,-153.434948823,2.2360679775,5.38516480713,330,62,2.0,5.0
525,320,57,180.0,8.0,6.0827625303,326,56,6.0,-1.0
526,316,59,153.434948823,4.472135955,4.472135955,312,57,-4.0,-2.0
527,306,60,174.289406863,10.0498756211,6.0827625303,312,61,6.0,1.0
528,306,56,-90.0,4.0,11.1803398875,296,61,-10.0,5.0
529,294,57,175.236358309,12.0415945788,13.0,306,52,12.0,-5.0
530,286,58,172.874983651,8.0622577483,4.0,282,58,-4.0,0.0
531,278,58,180.0,8.0,1.0,278,59,0.0,1.0
532,272,59,170.537677792,6.0827625303,2.2360679775,270,58,-2.0,-1.0
533,263,58,-173.659808254,9.05538513814,3.60555127546,266,60,3.0,2.0
534,256,58,180.0,7.0,2.2360679775,254,57,-2.0,-1.0
535,254,59,153.434948823,2.2360679775,5.09901951359,249,58,-5.0,-1.0
536,246,57,-165.963756532,8.24621125124,6.7082039325,252,60,6.0,3.0
537,238,58,172.874983651,8.0622577483,3.0,238,55,0.0,-3.0
538,233,53,-135.0,7.07106781187,6.7082039325,230,59,-3.0,6.0
539,223,51,-168.690067526,10.1980390272,5.83095189485,228,48,5.0,-3.0
540,217,52,170.537677792,6.0827625303,5.0,213,49,-4.0,-3.0
541,212,52,180.0,5.0,1.41421356237,211,53,-1.0,1.0
542,210,53,153.434948823,2.2360679775,3.16227766017,207,52,-3.0,-1.0
543,206,53,180.0,4.0,2.2360679775,208,54,2.0,1.0
544,207,56,71.5650511771,3.16227766017,5.83095189485,202,53,-5.0,-3.0
545,197,56,180.0,10.0,11.401754251,208,59,11.0,3.0
546,190,56,180.0,7.0,3.0,187,56,-3.0,0.0
547,184,59,153.434948823,6.7082039325,3.16227766017,183,56,-1.0,-3.0
548,181,61,146.309932474,3.60555127546,3.16227766017,178,62,-3.0,1.0
549,171,62,174.289406863,10.0498756211,7.07106781187,178,63,7.0,1.0
550,164,68,139.398705355,9.21954445729,5.83095189485,161,63,-3.0,-5.0
551,159,68,180.0,5.0,6.32455532034,157,74,-2.0,6.0
552,153,67,-170.537677792,6.0827625303,1.41421356237,154,68,1.0,1.0
553,145,70,159.44395478,8.54400374532,4.472135955,147,66,2.0,-4.0
554,119,60,-158.962488975,27.8567765544,22.2036033112,137,73,18.0,13.0
555,118,59,-135.0,1.41421356237,26.5706605112,93,50,-25.0,-9.0
556,126,71,56.309932474,14.4222051019,15.8113883008,117,58,-9.0,-13.0
557,117,63,-138.366460663,12.0415945788,26.2488094968,134,83,17.0,20.0
558,113,62,-165.963756532,4.12310562562,8.60232526704,108,55,-5.0,-7.0
559,104,64,167.471192291,9.21954445729,5.83095189485,109,61,5.0,-3.0
560,99,58,-129.805571092,7.81024967591,8.94427191,95,66,-4.0,8.0
561,98,60,116.565051177,2.2360679775,8.94427191,94,52,-4.0,-8.0
562,92,58,-161.565051177,6.32455532034,6.40312423743,97,62,5.0,4.0
563,96,56,-26.5650511771,4.472135955,10.0,86,56,-10.0,0.0
564,93,58,146.309932474,3.60555127546,8.0622577483,100,54,7.0,-4.0
565,98,62,38.6598082541,6.40312423743,8.24621125124,90,60,-8.0,-2.0
566,88,53,-138.012787504,13.4536240471,19.8494332413,103,66,15.0,13.0
567,88,51,-90.0,2.0,12.2065556157,78,44,-10.0,-7.0
568,90,51,0.0,2.0,2.82842712475,88,49,-2.0,-2.0
569,79,44,-147.528807709,13.0384048104,14.7648230602,92,51,13.0,7.0
570,84,49,45.0,7.07106781187,20.0,68,37,-16.0,-12.0
571,85,53,75.9637565321,4.12310562562,4.12310562562,89,54,4.0,1.0
572,86,52,-45.0,1.41421356237,5.0,86,57,0.0,5.0
573,87,51,-45.0,1.41421356237,0.0,87,51,0.0,0.0
574,86,51,180.0,1.0,2.2360679775,88,50,2.0,-1.0
575,89,49,-33.690067526,3.60555127546,4.472135955,85,51,-4.0,2.0
576,94,48,-11.309932474,5.09901951359,2.2360679775,92,47,-2.0,-1.0
577,94,47,-90.0,1.0,5.0,99,47,5.0,0.0
578,97,47,0.0,3.0,3.16227766017,94,46,-3.0,-1.0
579,108,39,-36.0273733851,13.6014705087,11.313708499,100,47,-8.0,8.0
580,112,37,-26.5650511771,4.472135955,9.21954445729,119,31,7.0,-6.0
581,121,38,6.34019174591,9.05538513814,5.83095189485,116,35,-5.0,-3.0
582,128,43,35.537677792,8.60232526704,4.472135955,130,39,2.0,-4.0
583,113,42,-176.185925166,15.0332963784,22.803508502,135,48,22.0,6.0
584,131,43,3.17983011986,18.0277563773,33.0605505096,98,41,-33.0,-2.0
585,136,55,67.380135052,13.0,17.0293863659,149,44,13.0,-11.0
586,147,48,-32.4711922908,13.0384048104,19.9248588452,141,67,-6.0,19.0
587,158,58,42.2736890061,14.8660687473,17.0,158,41,0.0,-17.0
588,163,59,11.309932474,5.09901951359,10.8166538264,169,68,6.0,9.0
589,168,63,38.6598082541,6.40312423743,3.0,168,60,0.0,-3.0
590,175,65,15.9453959009,7.28010988928,2.82842712475,173,67,-2.0,2.0
591,180,71,50.1944289077,7.81024967591,4.472135955,182,67,2.0,-4.0
592,187,74,23.1985905136,7.61577310586,3.60555127546,185,77,-2.0,3.0
593,193,78,33.690067526,7.21110255093,1.41421356237,194,77,1.0,-1.0
594,197,85,60.2551187031,8.0622577483,3.60555127546,199,82,2.0,-3.0
595,204,91,40.601294645,9.21954445729,3.16227766017,201,92,-3.0,1.0
596,207,97,63.4349488229,6.7082039325,4.0,211,97,4.0,0.0
597,211,105,63.4349488229,8.94427191,2.2360679775,210,103,-1.0,-2.0
598,215,116,70.0168934781,11.7046999107,3.0,215,113,0.0,-3.0
599,220,124,57.9946167919,9.43398113206,3.16227766017,219,127,-1.0,3.0
600,225,128,38.6598082541,6.40312423743,4.0,225,132,0.0,4.0
601,230,135,54.462322208,8.60232526704,3.0,230,132,0.0,-3.0
602,231,148,85.601294645,13.0384048104,7.21110255093,235,142,4.0,-6.0
603,235,156,63.4349488229,8.94427191,5.83095189485,232,161,-3.0,5.0
604,240,164,57.9946167919,9.43398113206,1.0,239,164,-1.0,0.0
605,242,171,74.0546040991,7.28010988928,3.16227766017,245,172,3.0,1.0
606,246,180,66.0375110254,9.8488578018,2.82842712475,244,178,-2.0,-2.0
607,250,185,51.3401917459,6.40312423743,4.0,250,189,0.0,4.0
608,252,190,68.1985905136,5.38516480713,2.0,254,190,2.0,0.0
609,255,197,66.8014094864,7.61577310586,2.2360679775,254,195,-1.0,-2.0
610,258,203,63.4349488229,6.7082039325,1.0,258,204,0.0,1.0
611,260,210,74.0546040991,7.28010988928,1.41421356237,261,209,1.0,-1.0
612,265,218,57.9946167919,9.43398113206,3.16227766017,262,217,-3.0,-1.0
613,267,225,74.0546040991,7.28010988928,3.16227766017,270,226,3.0,1.0
614,271,233,63.4349488229,8.94427191,2.2360679775,269,232,-2.0,-1.0
615,273,238,68.1985905136,5.38516480713,3.60555127546,275,241,2.0,3.0
616,276,244,63.4349488229,6.7082039325,1.41421356237,275,243,-1.0,-1.0
617,281,250,50.1944289077,7.81024967591,2.0,279,250,-2.0,0.0
618,289,259,48.3664606634,12.0415945788,4.24264068712,286,256,-3.0,-3.0
619,291,262,56.309932474,3.60555127546,8.48528137424,297,268,6.0,6.0
620,302,269,32.4711922908,13.0384048104,9.8488578018,293,265,-9.0,-4.0
621,308,279,59.0362434679,11.6619037897,5.83095189485,313,276,5.0,-3.0
622,314,285,45.0,8.48528137424,4.0,314,289,0.0,4.0
623,319,291,50.1944289077,7.81024967591,1.0,320,291,1.0,0.0
624,327,297,36.8698976458,10.0,3.0,324,297,-3.0,0.0
625,333,303,45.0,8.48528137424,2.0,335,303,2.0,0.0
626,337,308,51.3401917459,6.40312423743,2.2360679775,339,309,2.0,1.0
627,343,313,39.8055710923,7.81024967591,2.0,341,313,-2.0,0.0
628,347,314,14.0362434679,4.12310562562,4.472135955,349,318,2.0,4.0
629,348,309,-78.690067526,5.09901951359,6.7082039325,351,315,3.0,6.0
630,359,306,-15.2551187031,11.401754251,10.1980390272,349,304,-10.0,-2.0
631,361,306,0.0,2.0,9.48683298051,370,303,9.0,-3.0
632,372,305,-5.19442890773,11.0453610172,9.05538513814,363,306,-9.0,1.0
633,378,303,-18.4349488229,6.32455532034,5.09901951359,383,304,5.0,1.0
634,380,303,0.0,2.0,4.472135955,384,301,4.0,-2.0
635,386,301,-18.4349488229,6.32455532034,4.472135955,382,303,-4.0,2.0
636,395,302,6.34019174591,9.05538513814,4.24264068712,392,299,-3.0,-3.0
637,395,303,90.0,1.0,9.0,404,303,9.0,0.0
638,409,300,-12.094757077,14.3178210633,14.5602197786,395,304,-14.0,4.0
639,419,299,-5.7105931375,10.0498756211,4.472135955,423,297,4.0,-2.0
640,427,299,0.0,8.0,2.2360679775,429,298,2.0,-1.0
641,435,299,0.0,8.0,0.0,435,299,0.0,0.0
642,443,295,-26.5650511771,8.94427191,4.0,443,299,0.0,4.0
643,451,293,-14.0362434679,8.24621125124,2.0,451,291,0.0,-2.0
644,458,290,-23.1985905136,7.61577310586,1.41421356237,459,291,1.0,1.0
645,466,289,-7.1250163489,8.0622577483,2.2360679775,465,287,-1.0,-2.0
646,476,285,-21.8014094864,10.7703296143,3.60555127546,474,288,-2.0,3.0
647,478,285,0.0,2.0,8.94427191,486,281,8.0,-4.0
648,493,283,-7.59464336859,15.1327459504,13.152946438,480,285,-13.0,2.0
649,500,280,-23.1985905136,7.61577310586,8.0622577483,508,281,8.0,1.0
650,512,278,-9.46232220803,12.1655250606,5.09901951359,507,277,-5.0,-1.0
651,518,279,9.46232220803,6.0827625303,6.7082039325,524,276,6.0,-3.0
652,525,277,-15.9453959009,7.28010988928,3.16227766017,524,280,-1.0,3.0
653,525,273,-90.0,4.0,7.28010988928,532,275,7.0,2.0
654,536,275,10.3048464688,11.1803398875,12.5299640861,525,269,-11.0,-6.0
655,542,273,-18.4349488229,6.32455532034,6.40312423743,547,277,5.0,4.0
656,536,273,180.0,6.0,12.1655250606,548,271,12.0,-2.0
657,532,271,-153.434948823,4.472135955,2.82842712475,530,273,-2.0,2.0
658,532,270,-90.0,1.0,4.12310562562,528,269,-4.0,-1.0
659,538,276,45.0,8.48528137424,9.21954445729,532,269,-6.0,-7.0
660,540,282,71.5650511771,6.32455532034,4.0,544,282,4.0,0.0
661,533,271,-122.471192291,13.0384048104,19.2353840617,542,288,9.0,17.0
662,537,287,75.9637565321,16.4924225025,29.1547594742,526,260,-11.0,-27.0
663,538,291,75.9637565321,4.12310562562,12.3693168769,541,303,3.0,12.0
664,540,294,56.309932474,3.60555127546,1.41421356237,539,295,-1.0,1.0
665,544,304,68.1985905136,10.7703296143,7.28010988928,542,297,-2.0,-7.0
666,539,299,-135.0,7.07106781187,17.4928556845,548,314,9.0,15.0
667,545,309,59.0362434679,11.6619037897,18.6010752377,534,294,-11.0,-15.0
668,544,309,180.0,1.0,12.2065556157,551,319,7.0,10.0
669,542,309,180.0,2.0,1.0,543,309,1.0,0.0
670,537,311,158.198590514,5.38516480713,3.60555127546,540,309,3.0,-2.0
671,538,309,-63.4349488229,2.2360679775,7.21110255093,532,313,-6.0,4.0
672,536,312,123.690067526,3.60555127546,5.83095189485,539,307,3.0,-5.0
673,532,314,153.434948823,4.472135955,2.2360679775,534,315,2.0,1.0
674,526,314,180.0,6.0,2.82842712475,528,316,2.0,2.0
675,523,314,180.0,3.0,3.0,520,314,-3.0,0.0
676,517,316,161.565051177,6.32455532034,3.60555127546,520,314,3.0,-2.0
677,516,314,-116.565051177,2.2360679775,6.40312423743,511,318,-5.0,4.0
678,510,313,-170.537677792,6.0827625303,5.09901951359,515,312,5.0,-1.0
679,507,312,-161.565051177,3.16227766017,3.0,504,312,-3.0,0.0
680,503,310,-153.434948823,4.472135955,1.41421356237,504,311,1.0,1.0
681,491,304,-153.434948823,13.416407865,8.94427191,499,308,8.0,4.0
682,485,298,-135.0,8.48528137424,6.0,479,298,-6.0,0.0
683,481,292,-123.690067526,7.21110255093,2.0,479,292,-2.0,0.0
684,478,287,-120.963756532,5.83095189485,1.41421356237,477,286,-1.0,-1.0
685,473,279,-122.005383208,9.43398113206,3.60555127546,475,282,2.0,3.0
686,472,278,-135.0,1.41421356237,8.0622577483,468,271,-4.0,-7.0
687,467,268,-116.565051177,11.1803398875,9.8488578018,471,277,4.0,9.0
688,463,260,-116.565051177,8.94427191,2.2360679775,462,258,-1.0,-2.0
689,462,251,-96.3401917459,9.05538513814,3.16227766017,459,252,-3.0,1.0
690,462,247,-90.0,4.0,5.09901951359,461,242,-1.0,-5.0
691,459,240,-113.198590514,7.61577310586,4.24264068712,462,243,3.0,3.0
692,460,231,-83.6598082541,9.05538513814,4.472135955,456,233,-4.0,2.0
693,456,222,-113.962488975,9.8488578018,5.0,461,222,5.0,0.0
694,458,211,-79.6951535312,11.1803398875,6.32455532034,452,213,-6.0,2.0
695,460,212,26.5650511771,2.2360679775,12.0,460,200,0.0,-12.0
696,465,204,-57.9946167919,9.43398113206,9.48683298051,462,213,-3.0,9.0
697,467,195,-77.4711922908,9.21954445729,3.16227766017,470,196,3.0,1.0
698,468,192,-71.5650511771,3.16227766017,6.0827625303,469,186,1.0,-6.0
699,468,189,-90.0,3.0,1.0,469,189,1.0,0.0
700,469,185,-75.9637565321,4.12310562562,1.41421356237,468,186,-1.0,1.0
701,474,177,-57.9946167919,9.43398113206,5.65685424949,470,181,-4.0,4.0
702,479,165,-67.380135052,13.0,4.0,479,169,0.0,4.0
703,482,160,-59.0362434679,5.83095189485,7.28010988928,484,153,2.0,-7.0
704,482,157,-90.0,3.0,3.60555127546,485,155,3.0,-2.0
705,487,154,-30.9637565321,5.83095189485,5.0,482,154,-5.0,0.0
706,491,148,-56.309932474,7.21110255093,3.16227766017,492,151,1.0,3.0
707,495,142,-56.309932474,7.21110255093,0.0,495,142,0.0,0.0
708,501,133,-56.309932474,10.8166538264,3.60555127546,499,136,-2.0,3.0
709,505,127,-56.309932474,7.21110255093,3.60555127546,507,124,2.0,-3.0
710,506,123,-75.9637565321,4.12310562562,3.60555127546,509,121,3.0,-2.0
711,510,118,-51.3401917459,6.40312423743,3.16227766017,507,119,-3.0,1.0
712,512,112,-71.5650511771,6.32455532034,2.2360679775,514,113,2.0,1.0
713,516,106,-56.309932474,7.21110255093,2.0,514,106,-2.0,0.0
714,518,101,-68.1985905136,5.38516480713,2.2360679775,520,100,2.0,-1.0
715,522,96,-51.3401917459,6.40312423743,2.0,520,96,-2.0,0.0
716,526,87,-66.0375110254,9.8488578018,4.0,526,91,0.0,4.0
717,527,83,-75.9637565321,4.12310562562,5.83095189485,530,78,3.0,-5.0
718,533,74,-56.309932474,10.8166538264,7.07106781187,528,79,-5.0,5.0
719,539,72,-18.4349488229,6.32455532034,7.0,539,65,0.0,-7.0
720,536,58,-102.094757077,14.3178210633,15.0,545,70,9.0,12.0
721,539,51,-66.8014094864,7.61577310586,9.21954445729,533,44,-6.0,-7.0
722,542,48,-45.0,4.24264068712,4.0,542,44,0.0,-4.0
723,539,52,126.869897646,5.0,9.21954445729,545,45,6.0,-7.0
724,539,59,90.0,7.0,4.24264068712,536,56,-3.0,-3.0
725,540,61,63.4349488229,2.2360679775,5.09901951359,539,66,-1.0,5.0
726,543,65,53.1301023542,5.0,2.82842712475,541,63,-2.0,-2.0
727,548,58,-54.462322208,8.60232526704,11.1803398875,546,69,-2.0,11.0
728,548,51,-90.0,7.0,5.0,553,51,5.0,0.0
729,549,49,-63.4349488229,2.2360679775,5.09901951359,548,44,-1.0,-5.0
730,549,47,-90.0,2.0,1.0,550,47,1.0,0.0
731,547,48,153.434948823,2.2360679775,3.60555127546,549,45,2.0,-3.0
732,541,45,-153.434948823,6.7082039325,5.65685424949,545,49,4.0,4.0
733,540,46,135.0,1.41421356237,6.40312423743,535,42,-5.0,-4.0
734,540,46,0.0,0.0,1.41421356237,539,47,-1.0,1.0
735,533,43,-156.801409486,7.61577310586,7.61577310586,540,46,7.0,3.0
